T,propensity_score,logit_ps
1,0.471813350223887,-0.11286626166665267
1,0.38556703620330407,-0.4659847603495558
1,0.5198294091021713,0.07935925986636724
1,0.49962473022275405,-0.0015010793908412157
1,0.5419630463672287,0.16824795333395798
1,0.3429082466866026,-0.6503607546915052
1,0.3661570521176305,-0.5487388619675748
1,0.3812069591815748,-0.4844284447836664
1,0.3733981113830043,-0.5176662193822179
1,0.4806910662476401,-0.0772741643077055
1,0.4588510272847646,-0.16496900831558622
1,0.6141021429086416,0.4645885553274036
1,0.49769429040679947,-0.009222903748763526
1,0.4383759510722783,-0.2477557959611043
1,0.5292278823237757,0.11704496819469462
1,0.5122793754832721,0.04912738029124453
1,0.4640232768697072,-0.1441560164966276
1,0.5023306160858603,0.009322531860980704
1,0.6003638721303167,0.40698147217608865
1,0.49281255733577994,-0.02875175116103196
1,0.3460240805091746,-0.6365621609455917
1,0.43620239075513423,-0.25658900361809556
1,0.5710500236000955,0.2861365058234791
1,0.57116626580719,0.2866110729997689
1,0.5236802436143959,0.09479189013360263
1,0.4716473527962943,-0.11353238076086844
1,0.5431520236279453,0.17303857068755216
1,0.4719414421363408,-0.11235226798295385
1,0.6643486937263606,0.6827343106419471
1,0.5501099532901951,0.20111496105579452
1,0.6382828264873707,0.5679188689983669
1,0.5583468248406328,0.234455416716116
1,0.5103081379542498,0.04123839500913296
1,0.5323590819400104,0.12961749539368592
1,0.4535782316239984,-0.1862233860819173
1,0.42611623001538596,-0.29771473503253015
1,0.5450745917673568,0.1807891833647551
1,0.5704558576514255,0.2837112791894884
1,0.4795757667797589,-0.08174241818575237
1,0.4775908324512774,-0.0896967598555263
1,0.495926748287202,-0.016293367296824856
1,0.4665895160042142,-0.1338413761701758
1,0.44452782941291796,-0.2228058485245332
1,0.5215255825831624,0.08615558366581029
1,0.4718139560426922,-0.1128638306660021
1,0.47364449713309154,-0.10551981115874674
1,0.4351115222101667,-0.2610259560930914
1,0.42134237449599987,-0.3172652380369363
1,0.414090775082659,-0.3470796580181205
1,0.40430404960331856,-0.3875631936239711
1,0.5084351456743236,0.0337437841763149
1,0.45395694385702595,-0.1846954738158589
1,0.5006077586237612,0.002431035692315813
1,0.4856130302059006,-0.05756376912670755
1,0.4936252357080492,-0.025500438930555695
1,0.5055124477687878,0.02205068451200855
1,0.5177954490211572,0.07121187456071779
1,0.4312895419262662,-0.2765917880168801
1,0.44734566727705705,-0.2114011289924403
1,0.5281509759612799,0.11272311206070577
1,0.5100182336092921,0.040078298289586006
1,0.44292171070015407,-0.22931275620070346
1,0.5337757906889061,0.1353092288897154
1,0.5000155217675314,6.208707014549913e-05
1,0.41559167550766185,-0.3408966953203736
1,0.4826407222436339,-0.06946503054464083
1,0.4388440083170742,-0.2458549111126651
1,0.5296046117543756,0.11855711994355549
1,0.4782459128443403,-0.08707131725975245
1,0.49716618900044807,-0.011335365370552828
1,0.493026894875288,-0.027894229038566434
1,0.5159387508881701,0.06377661214519757
1,0.4849351012672914,-0.06027783951711714
1,0.42158860112082586,-0.3162554185841779
1,0.44550066732224974,-0.21886685849581153
1,0.4822601340060455,-0.07098926134492109
1,0.41978568322975657,-0.32365324394378575
1,0.4633129398148393,-0.14701244723359236
1,0.4748428831058546,-0.10071351118511564
1,0.4674693878699631,-0.13030651740663438
1,0.4644610264532737,-0.1423960165368626
1,0.5633915758418916,0.2549381641325538
1,0.4634272563960557,-0.14655271351634824
1,0.4602262698372898,-0.15943177403337802
1,0.5126258172907275,0.05051400765813262
1,0.565280716402009,0.26262195323537496
1,0.4707773833662764,-0.11702383322769924
1,0.43141904732323033,-0.2760638146928444
1,0.47439312657630217,-0.10251718546363424
1,0.4480141270627129,-0.208697687904749
1,0.4492715256938559,-0.20361446134134076
1,0.4774406489641201,-0.09029871105496873
1,0.5498084713739619,0.19989687233030742
1,0.4656265662585809,-0.13771095577153486
1,0.4967348797593786,-0.013060666617796673
1,0.4626985547434932,-0.14948351520149064
1,0.4515436832832581,-0.19443551555381414
1,0.5760003128408194,0.3063754864226021
1,0.5097171215909226,0.03887338088328919
1,0.5188707170867668,0.075518738673398
1,0.409411242151306,-0.3663998010758122
1,0.5294607961076855,0.11797984339513072
1,0.49084343826784593,-0.036630342206848014
1,0.5013445665963022,0.005378279349463801
1,0.5924972411658813,0.3742985139352533
1,0.5218714497501388,0.08754166279557538
1,0.4754899951254036,-0.0981186617068007
1,0.5445529792639979,0.1786858367576194
1,0.503343877011195,0.013375707461362437
1,0.5599537383568076,0.2409743087560266
1,0.4272305677557755,-0.29315940990546085
1,0.4623344652149951,-0.1509481044436446
1,0.52237034098926,0.08954114157113116
1,0.46898329257780724,-0.12422634050861112
1,0.6646657236379903,0.6841563688528813
